,Program Year,Region,State/Territory,ETA Code,Local Board Name,Jurisdiction Name,Created Timestamp,Modified Timestamp,Status
3027,2023,Region 2,Pennsylvania,42175,Central PA Workforce Investment Area,Clifton County,01-Jun-2023,,Approved
3028,2023,Region 2,Pennsylvania,42175,Central PA Workforce Investment Area,Union County,01-Jun-2023,,Approved
3029,2023,Region 2,Pennsylvania,42175,Central PA Workforce Investment Area,Mifflin County,01-Jun-2023,,Approved
3030,2023,Region 2,Pennsylvania,42175,Central PA Workforce Investment Area,Centre County,01-Jun-2023,,Approved
3031,2023,Region 2,Pennsylvania,42175,Central PA Workforce Investment Area,Snyder County,01-Jun-2023,,Approved
3032,2023,Region 2,Pennsylvania,42175,Central PA Workforce Investment Area,Lycoming County,01-Jun-2023,,Approved
3033,2023,Region 2,Pennsylvania,42175,Central PA Workforce Investment Area,Northumberland County,01-Jun-2023,,Approved
3034,2023,Region 2,Pennsylvania,42180,South Central Employment Corporation,Adams County,01-Jun-2023,,Approved
3035,2023,Region 2,Pennsylvania,42180,South Central Employment Corporation,York County,01-Jun-2023,,Approved
3036,2023,Region 2,Pennsylvania,42180,South Central Employment Corporation,Franklin County,01-Jun-2023,,Approved
3037,2023,Region 2,Pennsylvania,42180,South Central Employment Corporation,Perry County,01-Jun-2023,,Approved
3038,2023,Region 2,Pennsylvania,42180,South Central Employment Corporation,Dauphin County,01-Jun-2023,,Approved
3039,2023,Region 2,Pennsylvania,42180,South Central Employment Corporation,Lebanon County,01-Jun-2023,,Approved
3040,2023,Region 2,Pennsylvania,42180,South Central Employment Corporation,Cumberland County,01-Jun-2023,,Approved
3041,2023,Region 2,Pennsylvania,42180,South Central Employment Corporation,Juniata County,01-Jun-2023,,Approved
3042,2023,Region 1,Rhode Island,44005,Workforce Solutions of Providence/Cranston,Providence City,01-Jun-2023,,Approved
3043,2023,Region 1,Rhode Island,44005,Workforce Solutions of Providence/Cranston,Cranston City,01-Jun-2023,,Approved
3044,2023,Region 1,Rhode Island,44020,Workforce Partnership of Greater Rhode Island,Richmond Town,01-Jun-2023,,Approved
3045,2023,Region 1,Rhode Island,44020,Workforce Partnership of Greater Rhode Island,Bristol Town,01-Jun-2023,,Approved
3046,2023,Region 1,Rhode Island,44020,Workforce Partnership of Greater Rhode Island,West Greenwich Town,01-Jun-2023,,Approved
3047,2023,Region 1,Rhode Island,44020,Workforce Partnership of Greater Rhode Island,East Providence City,01-Jun-2023,,Approved
3048,2023,Region 1,Rhode Island,44020,Workforce Partnership of Greater Rhode Island,Lincoln Town,01-Jun-2023,,Approved
3049,2023,Region 1,Rhode Island,44020,Workforce Partnership of Greater Rhode Island,North Providence Town,01-Jun-2023,,Approved
3050,2023,Region 1,Rhode Island,44020,Workforce Partnership of Greater Rhode Island,South Kingstown Town,01-Jun-2023,,Approved
3051,2023,Region 1,Rhode Island,44020,Workforce Partnership of Greater Rhode Island,Charlestown Town,01-Jun-2023,,Approved
3052,2023,Region 1,Rhode Island,44020,Workforce Partnership of Greater Rhode Island,Woonsocket City,01-Jun-2023,,Approved
3053,2023,Region 1,Rhode Island,44020,Workforce Partnership of Greater Rhode Island,Gloucester Town,01-Jun-2023,,Approved
3054,2023,Region 1,Rhode Island,44020,Workforce Partnership of Greater Rhode Island,Narragansett Town,01-Jun-2023,,Approved
3055,2023,Region 1,Rhode Island,44020,Workforce Partnership of Greater Rhode Island,Portsmouth Town,01-Jun-2023,,Approved
3056,2023,Region 1,Rhode Island,44020,Workforce Partnership of Greater Rhode Island,Barrington Town,01-Jun-2023,,Approved
3057,2023,Region 1,Rhode Island,44020,Workforce Partnership of Greater Rhode Island,Warwick Town,01-Jun-2023,,Approved
3058,2023,Region 1,Rhode Island,44020,Workforce Partnership of Greater Rhode Island,East Greenwich Town,01-Jun-2023,,Approved
3059,2023,Region 1,Rhode Island,44020,Workforce Partnership of Greater Rhode Island,Johnston Town,01-Jun-2023,,Approved
3060,2023,Region 1,Rhode Island,44020,Workforce Partnership of Greater Rhode Island,North Kingstown Town,01-Jun-2023,,Approved
3061,2023,Region 1,Rhode Island,44020,Workforce Partnership of Greater Rhode Island,Smithfield Town,01-Jun-2023,,Approved
3062,2023,Region 1,Rhode Island,44020,Workforce Partnership of Greater Rhode Island,Central Falls City,01-Jun-2023,,Approved
3063,2023,Region 1,Rhode Island,44020,Workforce Partnership of Greater Rhode Island,Westerly Town,01-Jun-2023,,Approved
3064,2023,Region 1,Rhode Island,44020,Workforce Partnership of Greater Rhode Island,Foster Town,01-Jun-2023,,Approved
3065,2023,Region 1,Rhode Island,44020,Workforce Partnership of Greater Rhode Island,Middletown Town,01-Jun-2023,,Approved
3066,2023,Region 1,Rhode Island,44020,Workforce Partnership of Greater Rhode Island,Pawtucket City,01-Jun-2023,,Approved
3067,2023,Region 1,Rhode Island,44020,Workforce Partnership of Greater Rhode Island,Warren Town,01-Jun-2023,,Approved
3068,2023,Region 1,Rhode Island,44020,Workforce Partnership of Greater Rhode Island,Cumberland Town,01-Jun-2023,,Approved
3069,2023,Region 1,Rhode Island,44020,Workforce Partnership of Greater Rhode Island,Jamestown Town,01-Jun-2023,,Approved
3070,2023,Region 1,Rhode Island,44020,Workforce Partnership of Greater Rhode Island,Newport City,01-Jun-2023,,Approved
3071,2023,Region 1,Rhode Island,44020,Workforce Partnership of Greater Rhode Island,Scituate Town,01-Jun-2023,,Approved
3072,2023,Region 1,Rhode Island,44020,Workforce Partnership of Greater Rhode Island,Burrillville Town,01-Jun-2023,,Approved
3073,2023,Region 1,Rhode Island,44020,Workforce Partnership of Greater Rhode Island,West Warwick Town,01-Jun-2023,,Approved
3074,2023,Region 1,Rhode Island,44020,Workforce Partnership of Greater Rhode Island,Exeter Town,01-Jun-2023,,Approved
3075,2023,Region 1,Rhode Island,44020,Workforce Partnership of Greater Rhode Island,Little Compton Town,01-Jun-2023,,Approved
3076,2023,Region 1,Rhode Island,44020,Workforce Partnership of Greater Rhode Island,North Smithfield Town,01-Jun-2023,,Approved
3077,2023,Region 1,Rhode Island,44020,Workforce Partnership of Greater Rhode Island,Tiverton Town,01-Jun-2023,,Approved
3078,2023,Region 1,Rhode Island,44020,Workforce Partnership of Greater Rhode Island,Coventry Town,01-Jun-2023,,Approved
3079,2023,Region 1,Rhode Island,44020,Workforce Partnership of Greater Rhode Island,Hopkinton Town,01-Jun-2023,,Approved
3080,2023,Region 1,Rhode Island,44020,Workforce Partnership of Greater Rhode Island,New Shoreham Town,01-Jun-2023,,Approved
3081,2023,Region 3,South Carolina,45010,Area 01 Worklink Wib,Pickens County,01-Jun-2023,,Approved
3082,2023,Region 3,South Carolina,45010,Area 01 Worklink Wib,Oconee County,01-Jun-2023,,Approved
3083,2023,Region 3,South Carolina,45010,Area 01 Worklink Wib,Anderson County,01-Jun-2023,,Approved
3084,2023,Region 3,South Carolina,45015,Greenville County Workforce Development Board,Greenville County,01-Jun-2023,,Approved
3085,2023,Region 3,South Carolina,45020,Upstate Workforce Investment Board,Union County,01-Jun-2023,,Approved
3086,2023,Region 3,South Carolina,45020,Upstate Workforce Investment Board,Spartanburg County,01-Jun-2023,,Approved
3087,2023,Region 3,South Carolina,45020,Upstate Workforce Investment Board,Cherokee County,01-Jun-2023,,Approved
3088,2023,Region 3,South Carolina,45025,Upper Savannah Council of Governments,Laurens County,01-Jun-2023,,Approved
3089,2023,Region 3,South Carolina,45025,Upper Savannah Council of Governments,Saluda County,01-Jun-2023,,Approved
3090,2023,Region 3,South Carolina,45025,Upper Savannah Council of Governments,Greenwood County,01-Jun-2023,,Approved
3091,2023,Region 3,South Carolina,45025,Upper Savannah Council of Governments,Newberry County,01-Jun-2023,,Approved
3092,2023,Region 3,South Carolina,45025,Upper Savannah Council of Governments,Edgefield County,01-Jun-2023,,Approved
3093,2023,Region 3,South Carolina,45025,Upper Savannah Council of Governments,Mc Cormick County,01-Jun-2023,,Approved
3094,2023,Region 3,South Carolina,45025,Upper Savannah Council of Governments,Abbeville County,01-Jun-2023,,Approved
3095,2023,Region 3,South Carolina,45045,Pee Dee Regional Council of Governments,Florence County,01-Jun-2023,,Approved
3096,2023,Region 3,South Carolina,45045,Pee Dee Regional Council of Governments,Dillon County,01-Jun-2023,,Approved
3097,2023,Region 3,South Carolina,45045,Pee Dee Regional Council of Governments,Marlboro County,01-Jun-2023,,Approved
3098,2023,Region 3,South Carolina,45045,Pee Dee Regional Council of Governments,Darlington County,01-Jun-2023,,Approved
3099,2023,Region 3,South Carolina,45045,Pee Dee Regional Council of Governments,Marion County,01-Jun-2023,,Approved
3100,2023,Region 3,South Carolina,45045,Pee Dee Regional Council of Governments,Chesterfield County,01-Jun-2023,,Approved
3101,2023,Region 3,South Carolina,45050,Lower Savannah Council of Governments,Allendale County,01-Jun-2023,,Approved
3102,2023,Region 3,South Carolina,45050,Lower Savannah Council of Governments,Calhoun County,01-Jun-2023,,Approved
3103,2023,Region 3,South Carolina,45050,Lower Savannah Council of Governments,Aiken County,01-Jun-2023,,Approved
3104,2023,Region 3,South Carolina,45050,Lower Savannah Council of Governments,Barnwell County,01-Jun-2023,,Approved
3105,2023,Region 3,South Carolina,45050,Lower Savannah Council of Governments,Bamberg County,01-Jun-2023,,Approved
3106,2023,Region 3,South Carolina,45050,Lower Savannah Council of Governments,Orangeburg County,01-Jun-2023,,Approved
3107,2023,Region 3,South Carolina,45060,Catawba Regional Council of Governments,York County,01-Jun-2023,,Approved
3108,2023,Region 3,South Carolina,45060,Catawba Regional Council of Governments,Lancaster County,01-Jun-2023,,Approved
3109,2023,Region 3,South Carolina,45060,Catawba Regional Council of Governments,Chester County,01-Jun-2023,,Approved
3110,2023,Region 3,South Carolina,45065,Santee Lynches Regional Council of Governments,Lee County,01-Jun-2023,,Approved
3111,2023,Region 3,South Carolina,45065,Santee Lynches Regional Council of Governments,Kershaw County,01-Jun-2023,,Approved
3112,2023,Region 3,South Carolina,45065,Santee Lynches Regional Council of Governments,Clarendon County,01-Jun-2023,,Approved
3113,2023,Region 3,South Carolina,45065,Santee Lynches Regional Council of Governments,Sumter County,01-Jun-2023,,Approved
3114,2023,Region 3,South Carolina,45085,Waccamaw Regional Council of Governments,Williamsburg County,01-Jun-2023,,Approved
3115,2023,Region 3,South Carolina,45085,Waccamaw Regional Council of Governments,Horry County,01-Jun-2023,,Approved
3116,2023,Region 3,South Carolina,45085,Waccamaw Regional Council of Governments,Georgetown County,01-Jun-2023,,Approved
3117,2023,Region 3,South Carolina,45095,Trident Workforce Investment Board,Dorchester County,01-Jun-2023,,Approved
3118,2023,Region 3,South Carolina,45095,Trident Workforce Investment Board,Charleston County,01-Jun-2023,,Approved
3119,2023,Region 3,South Carolina,45095,Trident Workforce Investment Board,Berkeley County,01-Jun-2023,,Approved
3120,2023,Region 3,South Carolina,45105,Midlands Workforce Development Board,Richland County,01-Jun-2023,,Approved
3121,2023,Region 3,South Carolina,45105,Midlands Workforce Development Board,Lexington County,01-Jun-2023,,Approved
3122,2023,Region 3,South Carolina,45105,Midlands Workforce Development Board,Fairfield County,01-Jun-2023,,Approved
3123,2023,Region 3,South Carolina,45110,"Area 12, Lowcountry Council Of Governments",Beaufort County,01-Jun-2023,,Approved
3124,2023,Region 3,South Carolina,45110,"Area 12, Lowcountry Council Of Governments",Jasper County,01-Jun-2023,,Approved
3125,2023,Region 3,South Carolina,45110,"Area 12, Lowcountry Council Of Governments",Hampton County,01-Jun-2023,,Approved
3126,2023,Region 3,South Carolina,45110,"Area 12, Lowcountry Council Of Governments",Colleton County,01-Jun-2023,,Approved
3127,2023,Region 4,South Dakota,46005,South Dakota Consortium,Lawrence County,01-Jun-2023,,Approved
3128,2023,Region 4,South Dakota,46005,South Dakota Consortium,Buffalo County,01-Jun-2023,,Approved
3129,2023,Region 4,South Dakota,46005,South Dakota Consortium,Mellette County,01-Jun-2023,,Approved
3130,2023,Region 4,South Dakota,46005,South Dakota Consortium,Corson County,01-Jun-2023,,Approved
3131,2023,Region 4,South Dakota,46005,South Dakota Consortium,Roberts County,01-Jun-2023,,Approved
3132,2023,Region 4,South Dakota,46005,South Dakota Consortium,Edmunds County,01-Jun-2023,,Approved
3133,2023,Region 4,South Dakota,46005,South Dakota Consortium,Hand County,01-Jun-2023,,Approved
3134,2023,Region 4,South Dakota,46005,South Dakota Consortium,Tripp County,01-Jun-2023,,Approved
3135,2023,Region 4,South Dakota,46005,South Dakota Consortium,Jerauld County,01-Jun-2023,,Approved
3136,2023,Region 4,South Dakota,46005,South Dakota Consortium,Bon Homme County,01-Jun-2023,,Approved
3137,2023,Region 4,South Dakota,46005,South Dakota Consortium,Marshall County,01-Jun-2023,,Approved
3138,2023,Region 4,South Dakota,46005,South Dakota Consortium,Charles Mix County,01-Jun-2023,,Approved
3139,2023,Region 4,South Dakota,46005,South Dakota Consortium,Moody County,01-Jun-2023,,Approved
3140,2023,Region 4,South Dakota,46005,South Dakota Consortium,Day County,01-Jun-2023,,Approved
3141,2023,Region 4,South Dakota,46005,South Dakota Consortium,Spink County,01-Jun-2023,,Approved
3142,2023,Region 4,South Dakota,46005,South Dakota Consortium,Grant County,01-Jun-2023,,Approved
3143,2023,Region 4,South Dakota,46005,South Dakota Consortium,Hughes County,01-Jun-2023,,Approved
3144,2023,Region 4,South Dakota,46005,South Dakota Consortium,Walworth County,01-Jun-2023,,Approved
3145,2023,Region 4,South Dakota,46005,South Dakota Consortium,Lake County,01-Jun-2023,,Approved
3146,2023,Region 4,South Dakota,46005,South Dakota Consortium,Brule County,01-Jun-2023,,Approved
3147,2023,Region 4,South Dakota,46005,South Dakota Consortium,Meade County,01-Jun-2023,,Approved
3148,2023,Region 4,South Dakota,46005,South Dakota Consortium,Codington County,01-Jun-2023,,Approved
3149,2023,Region 4,South Dakota,46005,South Dakota Consortium,Potter County,01-Jun-2023,,Approved
3150,2023,Region 4,South Dakota,46005,South Dakota Consortium,Douglas County,01-Jun-2023,,Approved
3151,2023,Region 4,South Dakota,46005,South Dakota Consortium,Hamlin County,01-Jun-2023,,Approved
3152,2023,Region 4,South Dakota,46005,South Dakota Consortium,Todd County,01-Jun-2023,,Approved
3153,2023,Region 4,South Dakota,46005,South Dakota Consortium,Jackson County,01-Jun-2023,,Approved
3154,2023,Region 4,South Dakota,46005,South Dakota Consortium,Ziebach County,01-Jun-2023,,Approved
3155,2023,Region 4,South Dakota,46005,South Dakota Consortium,Bennett County,01-Jun-2023,,Approved
3156,2023,Region 4,South Dakota,46005,South Dakota Consortium,Lyman County,01-Jun-2023,,Approved
3157,2023,Region 4,South Dakota,46005,South Dakota Consortium,Campbell County,01-Jun-2023,,Approved
3158,2023,Region 4,South Dakota,46005,South Dakota Consortium,Minnehaha County,01-Jun-2023,,Approved
3159,2023,Region 4,South Dakota,46005,South Dakota Consortium,Davidson County,01-Jun-2023,,Approved
3160,2023,Region 4,South Dakota,46005,South Dakota Consortium,Shannon County,01-Jun-2023,,Approved
3161,2023,Region 4,South Dakota,46005,South Dakota Consortium,Faulk County,01-Jun-2023,,Approved
3162,2023,Region 4,South Dakota,46005,South Dakota Consortium,Harding County,01-Jun-2023,,Approved
3163,2023,Region 4,South Dakota,46005,South Dakota Consortium,Union County,01-Jun-2023,,Approved
3164,2023,Region 4,South Dakota,46005,South Dakota Consortium,Kingsbury County,01-Jun-2023,,Approved
3165,2023,Region 4,South Dakota,46005,South Dakota Consortium,Brown County,01-Jun-2023,,Approved
3166,2023,Region 4,South Dakota,46005,South Dakota Consortium,Mc Pherson County,01-Jun-2023,,Approved
3167,2023,Region 4,South Dakota,46005,South Dakota Consortium,Clay County,01-Jun-2023,,Approved
3168,2023,Region 4,South Dakota,46005,South Dakota Consortium,Perkins County,01-Jun-2023,,Approved
3169,2023,Region 4,South Dakota,46005,South Dakota Consortium,Dewey County,01-Jun-2023,,Approved
3170,2023,Region 4,South Dakota,46005,South Dakota Consortium,Haakon County,01-Jun-2023,,Approved
3171,2023,Region 4,South Dakota,46005,South Dakota Consortium,Sully County,01-Jun-2023,,Approved
3172,2023,Region 4,South Dakota,46005,South Dakota Consortium,Hyde County,01-Jun-2023,,Approved
3173,2023,Region 4,South Dakota,46005,South Dakota Consortium,Yankton County,01-Jun-2023,,Approved
3174,2023,Region 4,South Dakota,46005,South Dakota Consortium,Beadle County,01-Jun-2023,,Approved
3175,2023,Region 4,South Dakota,46005,South Dakota Consortium,Lincoln County,01-Jun-2023,,Approved
3176,2023,Region 4,South Dakota,46005,South Dakota Consortium,Butte County,01-Jun-2023,,Approved
3177,2023,Region 4,South Dakota,46005,South Dakota Consortium,Miner County,01-Jun-2023,,Approved
3178,2023,Region 4,South Dakota,46005,South Dakota Consortium,Custer County,01-Jun-2023,,Approved
3179,2023,Region 4,South Dakota,46005,South Dakota Consortium,Sanborn County,01-Jun-2023,,Approved
3180,2023,Region 4,South Dakota,46005,South Dakota Consortium,Fall River County,01-Jun-2023,,Approved
3181,2023,Region 4,South Dakota,46005,South Dakota Consortium,Hanson County,01-Jun-2023,,Approved
3182,2023,Region 4,South Dakota,46005,South Dakota Consortium,Turner County,01-Jun-2023,,Approved
3183,2023,Region 4,South Dakota,46005,South Dakota Consortium,Jones County,01-Jun-2023,,Approved
3184,2023,Region 4,South Dakota,46005,South Dakota Consortium,Brookings County,01-Jun-2023,,Approved
3185,2023,Region 4,South Dakota,46005,South Dakota Consortium,Mc Cook County,01-Jun-2023,,Approved
3186,2023,Region 4,South Dakota,46005,South Dakota Consortium,Clark County,01-Jun-2023,,Approved
3187,2023,Region 4,South Dakota,46005,South Dakota Consortium,Pennington County,01-Jun-2023,,Approved
3188,2023,Region 4,South Dakota,46005,South Dakota Consortium,Deuel County,01-Jun-2023,,Approved
3189,2023,Region 4,South Dakota,46005,South Dakota Consortium,Stanley County,01-Jun-2023,,Approved
3190,2023,Region 4,South Dakota,46005,South Dakota Consortium,Gregory County,01-Jun-2023,,Approved
3191,2023,Region 4,South Dakota,46005,South Dakota Consortium,Hutchinson County,01-Jun-2023,,Approved
3192,2023,Region 4,South Dakota,46005,South Dakota Consortium,Washabaugh County,01-Jun-2023,,Approved
3193,2023,Region 4,South Dakota,46005,South Dakota Consortium,Aurora County,01-Jun-2023,,Approved
3194,2023,Region 3,Tennessee,47125,East Tennessee Local Workforce Development Board  ,Cocke County,01-Jun-2023,,Approved
3195,2023,Region 3,Tennessee,47125,East Tennessee Local Workforce Development Board  ,Morgan County,01-Jun-2023,,Approved
3196,2023,Region 3,Tennessee,47125,East Tennessee Local Workforce Development Board  ,Anderson County,01-Jun-2023,,Approved
3197,2023,Region 3,Tennessee,47125,East Tennessee Local Workforce Development Board  ,Jefferson County,01-Jun-2023,,Approved
3198,2023,Region 3,Tennessee,47125,East Tennessee Local Workforce Development Board  ,Sevier County,01-Jun-2023,,Approved
3199,2023,Region 3,Tennessee,47125,East Tennessee Local Workforce Development Board  ,Claiborne County,01-Jun-2023,,Approved
3200,2023,Region 3,Tennessee,47125,East Tennessee Local Workforce Development Board  ,Monroe County,01-Jun-2023,,Approved
3201,2023,Region 3,Tennessee,47125,East Tennessee Local Workforce Development Board  ,Hamblen County,01-Jun-2023,,Approved
3202,2023,Region 3,Tennessee,47125,East Tennessee Local Workforce Development Board  ,Scott County,01-Jun-2023,,Approved
3203,2023,Region 3,Tennessee,47125,East Tennessee Local Workforce Development Board  ,Campbell County,01-Jun-2023,,Approved
3204,2023,Region 3,Tennessee,47125,East Tennessee Local Workforce Development Board  ,Loudon County,01-Jun-2023,,Approved
3205,2023,Region 3,Tennessee,47125,East Tennessee Local Workforce Development Board  ,Grainger County,01-Jun-2023,,Approved
3206,2023,Region 3,Tennessee,47125,East Tennessee Local Workforce Development Board  ,Roane County,01-Jun-2023,,Approved
3207,2023,Region 3,Tennessee,47125,East Tennessee Local Workforce Development Board  ,Blount County,01-Jun-2023,,Approved
3208,2023,Region 3,Tennessee,47125,East Tennessee Local Workforce Development Board  ,Knox County,01-Jun-2023,,Approved
3209,2023,Region 3,Tennessee,47125,East Tennessee Local Workforce Development Board  ,Union County,01-Jun-2023,,Approved
3210,2023,Region 3,Tennessee,47130,Greater Memphis Local Workforce Development Board,Shelby County,01-Jun-2023,,Approved
3211,2023,Region 3,Tennessee,47130,Greater Memphis Local Workforce Development Board,Lauderdale County,01-Jun-2023,,Approved
3212,2023,Region 3,Tennessee,47130,Greater Memphis Local Workforce Development Board,Fayette County,01-Jun-2023,,Approved
3213,2023,Region 3,Tennessee,47130,Greater Memphis Local Workforce Development Board,Tipton County,01-Jun-2023,,Approved
3214,2023,Region 3,Tennessee,47135,Northeast Tennessee Local Workforce Development Board  ,Sullivan County,01-Jun-2023,,Approved
3215,2023,Region 3,Tennessee,47135,Northeast Tennessee Local Workforce Development Board  ,Greene County,01-Jun-2023,,Approved
3216,2023,Region 3,Tennessee,47135,Northeast Tennessee Local Workforce Development Board  ,Johnson County,01-Jun-2023,,Approved
3217,2023,Region 3,Tennessee,47135,Northeast Tennessee Local Workforce Development Board  ,Carter County,01-Jun-2023,,Approved
3218,2023,Region 3,Tennessee,47135,Northeast Tennessee Local Workforce Development Board  ,Washington County,01-Jun-2023,,Approved
3219,2023,Region 3,Tennessee,47135,Northeast Tennessee Local Workforce Development Board  ,Hawkins County,01-Jun-2023,,Approved
3220,2023,Region 3,Tennessee,47135,Northeast Tennessee Local Workforce Development Board  ,Unicoi County,01-Jun-2023,,Approved
3221,2023,Region 3,Tennessee,47135,Northeast Tennessee Local Workforce Development Board  ,Hancock County,01-Jun-2023,,Approved
3222,2023,Region 3,Tennessee,47140,Northern Middle Tennessee Local Workforce Development Board,Stewart County,01-Jun-2023,,Approved
3223,2023,Region 3,Tennessee,47140,Northern Middle Tennessee Local Workforce Development Board,Humphreys County,01-Jun-2023,,Approved
3224,2023,Region 3,Tennessee,47140,Northern Middle Tennessee Local Workforce Development Board,Williamson County,01-Jun-2023,,Approved
3225,2023,Region 3,Tennessee,47140,Northern Middle Tennessee Local Workforce Development Board,Cheatham County,01-Jun-2023,,Approved
3226,2023,Region 3,Tennessee,47140,Northern Middle Tennessee Local Workforce Development Board,Rutherford County,01-Jun-2023,,Approved
3227,2023,Region 3,Tennessee,47140,Northern Middle Tennessee Local Workforce Development Board,Houston County,01-Jun-2023,,Approved
3228,2023,Region 3,Tennessee,47140,Northern Middle Tennessee Local Workforce Development Board,Trousdale County,01-Jun-2023,,Approved
3229,2023,Region 3,Tennessee,47140,Northern Middle Tennessee Local Workforce Development Board,Robertson County,01-Jun-2023,,Approved
3230,2023,Region 3,Tennessee,47140,Northern Middle Tennessee Local Workforce Development Board,Dickson County,01-Jun-2023,,Approved
3231,2023,Region 3,Tennessee,47140,Northern Middle Tennessee Local Workforce Development Board,Sumner County,01-Jun-2023,,Approved
3232,2023,Region 3,Tennessee,47140,Northern Middle Tennessee Local Workforce Development Board,Montgomery County,01-Jun-2023,,Approved
3233,2023,Region 3,Tennessee,47140,Northern Middle Tennessee Local Workforce Development Board,Wilson County,01-Jun-2023,,Approved
3234,2023,Region 3,Tennessee,47140,Northern Middle Tennessee Local Workforce Development Board,Davidson County,01-Jun-2023,,Approved
3235,2023,Region 3,Tennessee,47145,Northwest Tennessee Local Workforce Development Board,Crockett County,01-Jun-2023,,Approved
3236,2023,Region 3,Tennessee,47145,Northwest Tennessee Local Workforce Development Board,Henry County,01-Jun-2023,,Approved
3237,2023,Region 3,Tennessee,47145,Northwest Tennessee Local Workforce Development Board,Carroll County,01-Jun-2023,,Approved
3238,2023,Region 3,Tennessee,47145,Northwest Tennessee Local Workforce Development Board,Weakley County,01-Jun-2023,,Approved
3239,2023,Region 3,Tennessee,47145,Northwest Tennessee Local Workforce Development Board,Gibson County,01-Jun-2023,,Approved
3240,2023,Region 3,Tennessee,47145,Northwest Tennessee Local Workforce Development Board,Benton County,01-Jun-2023,,Approved
3241,2023,Region 3,Tennessee,47145,Northwest Tennessee Local Workforce Development Board,Obion County,01-Jun-2023,,Approved
3242,2023,Region 3,Tennessee,47145,Northwest Tennessee Local Workforce Development Board,Dyer County,01-Jun-2023,,Approved
3243,2023,Region 3,Tennessee,47145,Northwest Tennessee Local Workforce Development Board,Lake County,01-Jun-2023,,Approved
3244,2023,Region 3,Tennessee,47150,Southeast Tennessee Local Workforce Development Board,Bledsoe County,01-Jun-2023,,Approved
3245,2023,Region 3,Tennessee,47150,Southeast Tennessee Local Workforce Development Board,Polk County,01-Jun-2023,,Approved
3246,2023,Region 3,Tennessee,47150,Southeast Tennessee Local Workforce Development Board,Hamilton County,01-Jun-2023,,Approved
3247,2023,Region 3,Tennessee,47150,Southeast Tennessee Local Workforce Development Board,Meigs County,01-Jun-2023,,Approved
3248,2023,Region 3,Tennessee,47150,Southeast Tennessee Local Workforce Development Board,Grundy County,01-Jun-2023,,Approved
3249,2023,Region 3,Tennessee,47150,Southeast Tennessee Local Workforce Development Board,Sequatchie County,01-Jun-2023,,Approved
3250,2023,Region 3,Tennessee,47150,Southeast Tennessee Local Workforce Development Board,Mcminn County,01-Jun-2023,,Approved
3251,2023,Region 3,Tennessee,47150,Southeast Tennessee Local Workforce Development Board,Bradley County,01-Jun-2023,,Approved
3252,2023,Region 3,Tennessee,47150,Southeast Tennessee Local Workforce Development Board,Rhea County,01-Jun-2023,,Approved
3253,2023,Region 3,Tennessee,47150,Southeast Tennessee Local Workforce Development Board,Marion County,01-Jun-2023,,Approved
3254,2023,Region 3,Tennessee,47155,Southern Middle Tennessee Local Workforce Development Board,Marshall County,01-Jun-2023,,Approved
3255,2023,Region 3,Tennessee,47155,Southern Middle Tennessee Local Workforce Development Board,Hickman County,01-Jun-2023,,Approved
3256,2023,Region 3,Tennessee,47155,Southern Middle Tennessee Local Workforce Development Board,Perry County,01-Jun-2023,,Approved
3257,2023,Region 3,Tennessee,47155,Southern Middle Tennessee Local Workforce Development Board,Bedford County,01-Jun-2023,,Approved
3258,2023,Region 3,Tennessee,47155,Southern Middle Tennessee Local Workforce Development Board,Lincoln County,01-Jun-2023,,Approved
3259,2023,Region 3,Tennessee,47155,Southern Middle Tennessee Local Workforce Development Board,Giles County,01-Jun-2023,,Approved
3260,2023,Region 3,Tennessee,47155,Southern Middle Tennessee Local Workforce Development Board,Moore County,01-Jun-2023,,Approved
3261,2023,Region 3,Tennessee,47155,Southern Middle Tennessee Local Workforce Development Board,Lewis County,01-Jun-2023,,Approved
3262,2023,Region 3,Tennessee,47155,Southern Middle Tennessee Local Workforce Development Board,Franklin County,01-Jun-2023,,Approved
3263,2023,Region 3,Tennessee,47155,Southern Middle Tennessee Local Workforce Development Board,Maury County,01-Jun-2023,,Approved
3264,2023,Region 3,Tennessee,47155,Southern Middle Tennessee Local Workforce Development Board,Lawrence County,01-Jun-2023,,Approved
3265,2023,Region 3,Tennessee,47155,Southern Middle Tennessee Local Workforce Development Board,Wayne County,01-Jun-2023,,Approved
3266,2023,Region 3,Tennessee,47155,Southern Middle Tennessee Local Workforce Development Board,Coffee County,01-Jun-2023,,Approved
3267,2023,Region 3,Tennessee,47160,Southwest Local Tennessee Workforce Development Board,Hardeman County,01-Jun-2023,,Approved
3268,2023,Region 3,Tennessee,47160,Southwest Local Tennessee Workforce Development Board,Henderson County,01-Jun-2023,,Approved
3269,2023,Region 3,Tennessee,47160,Southwest Local Tennessee Workforce Development Board,Decatur County,01-Jun-2023,,Approved
3270,2023,Region 3,Tennessee,47160,Southwest Local Tennessee Workforce Development Board,Haywood County,01-Jun-2023,,Approved
3271,2023,Region 3,Tennessee,47160,Southwest Local Tennessee Workforce Development Board,Chester County,01-Jun-2023,,Approved
3272,2023,Region 3,Tennessee,47160,Southwest Local Tennessee Workforce Development Board,Mcnairy County,01-Jun-2023,,Approved
